CTPRVN_NM,SIGNGU_NM,SIGNGU_CD,SCCNT_YM,FCLTY_CL_NM,FCLTY_CO,SEARCH_CO,FILE_NM,BASE_DE
경상남도,김해시,4825000000,20230119,공공도서관,5,1716,KC_597_DGT_CLT_STATN_BIZAEA_2022,20221231
경상남도,김해시,4825000000,20230119,박물관,3,7236,KC_597_DGT_CLT_STATN_BIZAEA_2022,20221231
경상남도,김해시,4825000000,20230119,미술관,1,815,KC_597_DGT_CLT_STATN_BIZAEA_2022,20221231
경상남도,밀양시,4827000000,20230119,문예회관,1,1767,KC_597_DGT_CLT_STATN_BIZAEA_2022,20221231
경상남도,밀양시,4827000000,20230119,공공도서관,2,4577,KC_597_DGT_CLT_STATN_BIZAEA_2022,20221231
경상남도,밀양시,4827000000,20230119,박물관,4,1038,KC_597_DGT_CLT_STATN_BIZAEA_2022,20221231
경상남도,거제시,4831000000,20230119,공공도서관,5,1130,KC_597_DGT_CLT_STATN_BIZAEA_2022,20221231
경상남도,거제시,4831000000,20230119,박물관,5,527,KC_597_DGT_CLT_STATN_BIZAEA_2022,20221231
경상남도,양산시,4833000000,20230119,박물관,2,2868,KC_597_DGT_CLT_STATN_BIZAEA_2022,20221231
경상남도,의령군,4872000000,20230119,박물관,1,583,KC_597_DGT_CLT_STATN_BIZAEA_2022,20221231
경상남도,함안군,4873000000,20230119,공공도서관,1,524,KC_597_DGT_CLT_STATN_BIZAEA_2022,20221231
경상남도,함안군,4873000000,20230119,박물관,1,2301,KC_597_DGT_CLT_STATN_BIZAEA_2022,20221231
경상남도,창녕군,4874000000,20230119,공공도서관,1,4,KC_597_DGT_CLT_STATN_BIZAEA_2022,20221231
경상남도,창녕군,4874000000,20230119,박물관,2,265,KC_597_DGT_CLT_STATN_BIZAEA_2022,20221231
경상남도,고성군,4882000000,20230119,공공도서관,1,26,KC_597_DGT_CLT_STATN_BIZAEA_2022,20221231
경상남도,고성군,4882000000,20230119,박물관,6,33944,KC_597_DGT_CLT_STATN_BIZAEA_2022,20221231
경상남도,남해군,4884000000,20230119,공공도서관,1,573,KC_597_DGT_CLT_STATN_BIZAEA_2022,20221231
경상남도,남해군,4884000000,20230119,박물관,1,1310,KC_597_DGT_CLT_STATN_BIZAEA_2022,20221231
경상남도,하동군,4885000000,20230119,박물관,2,98,KC_597_DGT_CLT_STATN_BIZAEA_2022,20221231
경상남도,산청군,4886000000,20230119,박물관,5,49,KC_597_DGT_CLT_STATN_BIZAEA_2022,20221231
경상남도,함양군,4887000000,20230119,박물관,1,355,KC_597_DGT_CLT_STATN_BIZAEA_2022,20221231
경상남도,거창군,4888000000,20230119,공공도서관,1,387,KC_597_DGT_CLT_STATN_BIZAEA_2022,20221231
경상남도,거창군,4888000000,20230119,박물관,1,1457,KC_597_DGT_CLT_STATN_BIZAEA_2022,20221231
경상남도,합천군,4889000000,20230119,박물관,3,993,KC_597_DGT_CLT_STATN_BIZAEA_2022,20221231
제주특별자치도,제주시,5011000000,20230119,문예회관,1,15805,KC_597_DGT_CLT_STATN_BIZAEA_2022,20221231
제주특별자치도,제주시,5011000000,20230119,공공도서관,10,1114,KC_597_DGT_CLT_STATN_BIZAEA_2022,20221231
제주특별자치도,제주시,5011000000,20230119,박물관,5,22836,KC_597_DGT_CLT_STATN_BIZAEA_2022,20221231
제주특별자치도,제주시,5011000000,20230119,박물관,2,4282,KC_597_DGT_CLT_STATN_BIZAEA_2022,20221231
제주특별자치도,제주시,5011000000,20230119,미술관,2,13314,KC_597_DGT_CLT_STATN_BIZAEA_2022,20221231
제주특별자치도,서귀포시,5013000000,20230119,문예회관,1,5836,KC_597_DGT_CLT_STATN_BIZAEA_2022,20221231
제주특별자치도,서귀포시,5013000000,20230119,공공도서관,10,1694,KC_597_DGT_CLT_STATN_BIZAEA_2022,20221231
제주특별자치도,서귀포시,5013000000,20230119,박물관,14,4092,KC_597_DGT_CLT_STATN_BIZAEA_2022,20221231
제주특별자치도,서귀포시,5013000000,20230119,미술관,4,340,KC_597_DGT_CLT_STATN_BIZAEA_2022,20221231
